id,target,측정일시
33836,9154.0234375,2024-12-19 11:15:00
33837,9167.20703125,2024-12-19 11:30:00
33838,9150.4599609375,2024-12-19 11:45:00
33839,9518.0888671875,2024-12-19 12:00:00
33840,2629.940673828125,2024-12-19 12:15:00
33841,2564.007080078125,2024-12-19 12:30:00
33842,2549.126953125,2024-12-19 12:45:00
33843,5709.068359375,2024-12-19 13:00:00
33844,8979.5205078125,2024-12-19 13:15:00
33845,9039.1455078125,2024-12-19 13:30:00
33846,8961.3828125,2024-12-19 13:45:00
33847,9738.255859375,2024-12-19 14:00:00
33848,9745.080078125,2024-12-19 14:15:00
33849,9905.6630859375,2024-12-19 14:30:00
33850,9938.7900390625,2024-12-19 14:45:00
33851,10062.1064453125,2024-12-19 15:00:00
33852,10062.9736328125,2024-12-19 15:15:00
33853,10096.5712890625,2024-12-19 15:30:00
33854,10101.4228515625,2024-12-19 15:45:00
33855,10224.4638671875,2024-12-19 16:00:00
33856,10225.7861328125,2024-12-19 16:15:00
33857,10231.501953125,2024-12-19 16:30:00
33858,10237.1298828125,2024-12-19 16:45:00
33859,9403.341796875,2024-12-19 17:00:00
33860,9376.96484375,2024-12-19 17:15:00
33861,9391.5498046875,2024-12-19 17:30:00
33862,9233.6494140625,2024-12-19 17:45:00
33863,8969.2529296875,2024-12-19 18:00:00
33864,8949.6318359375,2024-12-19 18:15:00
33865,8911.109375,2024-12-19 18:30:00
33866,8902.599609375,2024-12-19 18:45:00
33867,9195.15234375,2024-12-19 19:00:00
33868,9213.1142578125,2024-12-19 19:15:00
33869,9203.119140625,2024-12-19 19:30:00
33870,9215.474609375,2024-12-19 19:45:00
33871,9306.7509765625,2024-12-19 20:00:00
33872,9253.6025390625,2024-12-19 20:15:00
33873,9271.5947265625,2024-12-19 20:30:00
33874,9261.77734375,2024-12-19 20:45:00
33875,5116.90478515625,2024-12-19 21:00:00
33876,3493.89453125,2024-12-19 21:15:00
33877,3191.74267578125,2024-12-19 21:30:00
33878,3153.07373046875,2024-12-19 21:45:00
33879,2744.00537109375,2024-12-19 22:00:00
33880,2784.860595703125,2024-12-19 22:15:00
33881,2872.507568359375,2024-12-19 22:30:00
33882,2826.185302734375,2024-12-19 22:45:00
33883,3010.226318359375,2024-12-19 23:00:00
33884,2456.00390625,2024-12-19 23:15:00
33885,2585.0537109375,2024-12-19 23:30:00
33886,2561.695556640625,2024-12-19 23:45:00
33983,1865.4219970703125,2024-12-20 00:00:00
33888,1872.416015625,2024-12-20 00:15:00
33889,1891.9837646484373,2024-12-20 00:30:00
33890,1907.7164306640625,2024-12-20 00:45:00
33891,1608.798828125,2024-12-20 01:00:00
33892,1628.09375,2024-12-20 01:15:00
33893,1651.3231201171875,2024-12-20 01:30:00
33894,1667.4200439453125,2024-12-20 01:45:00
33895,1163.5369873046875,2024-12-20 02:00:00
33896,1179.8948974609375,2024-12-20 02:15:00
33897,1195.7740478515625,2024-12-20 02:30:00
33898,1211.1717529296875,2024-12-20 02:45:00
33899,1111.7825927734375,2024-12-20 03:00:00
33900,1128.9874267578125,2024-12-20 03:15:00
33901,1148.8868408203125,2024-12-20 03:30:00
33902,1166.6099853515625,2024-12-20 03:45:00
33903,1064.8724365234375,2024-12-20 04:00:00
33904,1079.4471435546875,2024-12-20 04:15:00
33905,1095.7965087890625,2024-12-20 04:30:00
33906,1112.8167724609375,2024-12-20 04:45:00
33907,1007.2213134765624,2024-12-20 05:00:00
33908,1029.9100341796875,2024-12-20 05:15:00
33909,1055.2977294921875,2024-12-20 05:30:00
33910,1081.1036376953125,2024-12-20 05:45:00
33911,968.3128662109376,2024-12-20 06:00:00
33912,990.4361572265624,2024-12-20 06:15:00
33913,1015.6070556640624,2024-12-20 06:30:00
33914,1041.7606201171875,2024-12-20 06:45:00
33915,938.4976806640624,2024-12-20 07:00:00
33916,963.1658935546876,2024-12-20 07:15:00
33917,998.2725830078124,2024-12-20 07:30:00
33918,1058.6226806640625,2024-12-20 07:45:00
33919,1128.9158935546875,2024-12-20 08:00:00
33920,6630.7841796875,2024-12-20 08:15:00
33921,10301.923828125,2024-12-20 08:30:00
33922,10420.34765625,2024-12-20 08:45:00
33923,10199.40625,2024-12-20 09:00:00
33924,9766.056640625,2024-12-20 09:15:00
33925,9631.248046875,2024-12-20 09:30:00
33926,9673.359375,2024-12-20 09:45:00
33927,9758.69921875,2024-12-20 10:00:00
33928,9755.6025390625,2024-12-20 10:15:00
33929,9770.8935546875,2024-12-20 10:30:00
33930,9744.642578125,2024-12-20 10:45:00
33931,9222.990234375,2024-12-20 11:00:00
33932,9252.55859375,2024-12-20 11:15:00
33933,9265.25,2024-12-20 11:30:00
33934,9238.94921875,2024-12-20 11:45:00
33935,9542.4736328125,2024-12-20 12:00:00
33936,2651.961181640625,2024-12-20 12:15:00
33937,2590.746337890625,2024-12-20 12:30:00
33938,2553.306884765625,2024-12-20 12:45:00
33939,5629.1083984375,2024-12-20 13:00:00
33940,8939.22265625,2024-12-20 13:15:00
33941,9063.177734375,2024-12-20 13:30:00
33942,9084.0419921875,2024-12-20 13:45:00
33943,9833.556640625,2024-12-20 14:00:00
33944,9839.486328125,2024-12-20 14:15:00
33945,10003.6904296875,2024-12-20 14:30:00
33946,10036.791015625,2024-12-20 14:45:00
33947,10159.7919921875,2024-12-20 15:00:00
33948,10161.66796875,2024-12-20 15:15:00
33949,10194.5966796875,2024-12-20 15:30:00
33950,10199.421875,2024-12-20 15:45:00
33951,10322.1494140625,2024-12-20 16:00:00
33952,10324.4814453125,2024-12-20 16:15:00
33953,10329.5283203125,2024-12-20 16:30:00
33954,10335.12890625,2024-12-20 16:45:00
33955,9501.111328125,2024-12-20 17:00:00
33956,9481.958984375,2024-12-20 17:15:00
33957,9496.423828125,2024-12-20 17:30:00
33958,9282.0205078125,2024-12-20 17:45:00
33959,8998.998046875,2024-12-20 18:00:00
33960,9013.2568359375,2024-12-20 18:15:00
33961,8980.197265625,2024-12-20 18:30:00
33962,8974.1943359375,2024-12-20 18:45:00
33963,9199.1982421875,2024-12-20 19:00:00
33964,9249.037109375,2024-12-20 19:15:00
33965,9264.6005859375,2024-12-20 19:30:00
33966,9285.2373046875,2024-12-20 19:45:00
33967,9314.052734375,2024-12-20 20:00:00
33968,9272.0947265625,2024-12-20 20:15:00
33969,9322.421875,2024-12-20 20:30:00
33970,9327.08984375,2024-12-20 20:45:00
33971,5261.53173828125,2024-12-20 21:00:00
33972,3612.974853515625,2024-12-20 21:15:00
33973,3254.6474609375,2024-12-20 21:30:00
33974,3200.60986328125,2024-12-20 21:45:00
33975,2589.6123046875,2024-12-20 22:00:00
33976,2160.4033203125,2024-12-20 22:15:00
33977,2202.673095703125,2024-12-20 22:30:00
33978,2164.302734375,2024-12-20 22:45:00
33979,2397.091064453125,2024-12-20 23:00:00
33980,2121.999267578125,2024-12-20 23:15:00
33981,2261.38427734375,2024-12-20 23:30:00
33982,2240.137939453125,2024-12-20 23:45:00
34079,1828.78125,2024-12-21 00:00:00
33984,1809.8441162109373,2024-12-21 00:15:00
33985,1803.08935546875,2024-12-21 00:30:00
33986,1800.6280517578125,2024-12-21 00:45:00
33987,1687.48291015625,2024-12-21 01:00:00
33988,1682.84814453125,2024-12-21 01:15:00
33989,1681.34375,2024-12-21 01:30:00
33990,1681.974609375,2024-12-21 01:45:00
33991,1313.3878173828125,2024-12-21 02:00:00
33992,1317.2506103515625,2024-12-21 02:15:00
33993,1326.6890869140625,2024-12-21 02:30:00
33994,1332.7869873046875,2024-12-21 02:45:00
33995,1255.8948974609375,2024-12-21 03:00:00
33996,1260.5670166015625,2024-12-21 03:15:00
33997,1269.2003173828125,2024-12-21 03:30:00
33998,1278.0450439453125,2024-12-21 03:45:00
33999,1198.6968994140625,2024-12-21 04:00:00
34000,1204.7208251953125,2024-12-21 04:15:00
34001,1214.3560791015625,2024-12-21 04:30:00
34002,1224.3629150390625,2024-12-21 04:45:00
34003,1123.1966552734375,2024-12-21 05:00:00
34004,1127.8155517578125,2024-12-21 05:15:00
34005,1133.2296142578125,2024-12-21 05:30:00
34006,1148.0628662109375,2024-12-21 05:45:00
34007,1040.5877685546875,2024-12-21 06:00:00
34008,1040.0933837890625,2024-12-21 06:15:00
34009,1048.2362060546875,2024-12-21 06:30:00
34010,1069.6475830078125,2024-12-21 06:45:00
34011,991.0413818359376,2024-12-21 07:00:00
34012,996.8004150390624,2024-12-21 07:15:00
34013,1015.7918701171876,2024-12-21 07:30:00
34014,1058.7630615234375,2024-12-21 07:45:00
34015,1471.7276611328125,2024-12-21 08:00:00
34016,6475.115234375,2024-12-21 08:15:00
34017,9703.560546875,2024-12-21 08:30:00
34018,9802.466796875,2024-12-21 08:45:00
34019,9918.56640625,2024-12-21 09:00:00
34020,9829.0078125,2024-12-21 09:15:00
34021,9763.177734375,2024-12-21 09:30:00
34022,9748.974609375,2024-12-21 09:45:00
34023,9863.59765625,2024-12-21 10:00:00
34024,9822.5859375,2024-12-21 10:15:00
34025,9828.9609375,2024-12-21 10:30:00
34026,9798.544921875,2024-12-21 10:45:00
34027,9320.8837890625,2024-12-21 11:00:00
34028,9343.9521484375,2024-12-21 11:15:00
34029,9345.0107421875,2024-12-21 11:30:00
34030,9303.2265625,2024-12-21 11:45:00
34031,9530.3212890625,2024-12-21 12:00:00
34032,2626.917236328125,2024-12-21 12:15:00
34033,2555.21826171875,2024-12-21 12:30:00
34034,2517.56640625,2024-12-21 12:45:00
34035,5623.4638671875,2024-12-21 13:00:00
34036,8938.8955078125,2024-12-21 13:15:00
34037,9130.5810546875,2024-12-21 13:30:00
34038,9196.8994140625,2024-12-21 13:45:00
34039,9936.060546875,2024-12-21 14:00:00
34040,9935.4931640625,2024-12-21 14:15:00
34041,10063.9638671875,2024-12-21 14:30:00
34042,10097.08984375,2024-12-21 14:45:00
34043,10237.244140625,2024-12-21 15:00:00
34044,10224.873046875,2024-12-21 15:15:00
34045,10254.9306640625,2024-12-21 15:30:00
34046,10259.763671875,2024-12-21 15:45:00
34047,10381.451171875,2024-12-21 16:00:00
34048,10384.7744140625,2024-12-21 16:15:00
34049,10389.875,2024-12-21 16:30:00
34050,10395.478515625,2024-12-21 16:45:00
34051,9374.626953125,2024-12-21 17:00:00
34052,9440.9873046875,2024-12-21 17:15:00
34053,9439.33203125,2024-12-21 17:30:00
34054,9167.9541015625,2024-12-21 17:45:00
34055,8902.2744140625,2024-12-21 18:00:00
34056,8903.7275390625,2024-12-21 18:15:00
34057,8870.3232421875,2024-12-21 18:30:00
34058,8865.4443359375,2024-12-21 18:45:00
34059,9122.943359375,2024-12-21 19:00:00
34060,9139.3369140625,2024-12-21 19:15:00
34061,9153.3505859375,2024-12-21 19:30:00
34062,9175.693359375,2024-12-21 19:45:00
34063,9234.482421875,2024-12-21 20:00:00
34064,9179.556640625,2024-12-21 20:15:00
34065,9211.7724609375,2024-12-21 20:30:00
34066,9173.8330078125,2024-12-21 20:45:00
34067,5153.92578125,2024-12-21 21:00:00
34068,3530.270751953125,2024-12-21 21:15:00
34069,3363.308837890625,2024-12-21 21:30:00
34070,3350.87353515625,2024-12-21 21:45:00
34071,2989.209716796875,2024-12-21 22:00:00
34072,3288.696044921875,2024-12-21 22:15:00
34073,3257.592529296875,2024-12-21 22:30:00
34074,3328.880126953125,2024-12-21 22:45:00
34075,3467.5693359375,2024-12-21 23:00:00
34076,2265.707763671875,2024-12-21 23:15:00
34077,2380.0419921875,2024-12-21 23:30:00
34078,2370.931396484375,2024-12-21 23:45:00
34175,1898.2620849609373,2024-12-22 00:00:00
34080,1907.743896484375,2024-12-22 00:15:00
34081,1921.586181640625,2024-12-22 00:30:00
34082,1929.6107177734373,2024-12-22 00:45:00
34083,1738.623779296875,2024-12-22 01:00:00
34084,1760.7794189453125,2024-12-22 01:15:00
34085,1786.278076171875,2024-12-22 01:30:00
34086,1805.985107421875,2024-12-22 01:45:00
34087,1502.5650634765625,2024-12-22 02:00:00
34088,1511.4085693359375,2024-12-22 02:15:00
34089,1525.1444091796875,2024-12-22 02:30:00
34090,1533.1649169921875,2024-12-22 02:45:00
34091,1455.4979248046875,2024-12-22 03:00:00
34092,1465.2186279296875,2024-12-22 03:15:00
34093,1473.9044189453125,2024-12-22 03:30:00
34094,1481.7965087890625,2024-12-22 03:45:00
34095,1409.9669189453125,2024-12-22 04:00:00
34096,1415.1422119140625,2024-12-22 04:15:00
34097,1423.7677001953125,2024-12-22 04:30:00
34098,1432.0953369140625,2024-12-22 04:45:00
34099,1359.4339599609375,2024-12-22 05:00:00
34100,1362.5228271484375,2024-12-22 05:15:00
34101,1368.9224853515625,2024-12-22 05:30:00
34102,1375.3468017578125,2024-12-22 05:45:00
34103,1281.7489013671875,2024-12-22 06:00:00
34104,1282.9613037109375,2024-12-22 06:15:00
34105,1289.0887451171875,2024-12-22 06:30:00
34106,1295.9361572265625,2024-12-22 06:45:00
34107,1228.0389404296875,2024-12-22 07:00:00
34108,1238.1944580078125,2024-12-22 07:15:00
34109,1255.6400146484375,2024-12-22 07:30:00
34110,1301.3084716796875,2024-12-22 07:45:00
34111,3130.76123046875,2024-12-22 08:00:00
34112,3624.547607421875,2024-12-22 08:15:00
34113,4386.32470703125,2024-12-22 08:30:00
34114,4440.4814453125,2024-12-22 08:45:00
34115,4473.83154296875,2024-12-22 09:00:00
34116,2973.568359375,2024-12-22 09:15:00
34117,2812.58203125,2024-12-22 09:30:00
34118,2780.1513671875,2024-12-22 09:45:00
34119,2381.59716796875,2024-12-22 10:00:00
34120,2271.859375,2024-12-22 10:15:00
34121,2278.79638671875,2024-12-22 10:30:00
34122,2269.44677734375,2024-12-22 10:45:00
34123,2387.866943359375,2024-12-22 11:00:00
34124,2166.6787109375,2024-12-22 11:15:00
34125,2119.486328125,2024-12-22 11:30:00
34126,2135.469482421875,2024-12-22 11:45:00
34127,2141.762939453125,2024-12-22 12:00:00
34128,2298.72998046875,2024-12-22 12:15:00
34129,2375.444580078125,2024-12-22 12:30:00
34130,2378.301513671875,2024-12-22 12:45:00
34131,2497.760498046875,2024-12-22 13:00:00
34132,2506.57958984375,2024-12-22 13:15:00
34133,2514.267578125,2024-12-22 13:30:00
34134,2521.638427734375,2024-12-22 13:45:00
34135,2520.77978515625,2024-12-22 14:00:00
34136,2526.596923828125,2024-12-22 14:15:00
34137,2531.767578125,2024-12-22 14:30:00
34138,2537.977294921875,2024-12-22 14:45:00
34139,2554.900146484375,2024-12-22 15:00:00
34140,2560.279052734375,2024-12-22 15:15:00
34141,2565.17236328125,2024-12-22 15:30:00
34142,2569.86376953125,2024-12-22 15:45:00
34143,2643.6181640625,2024-12-22 16:00:00
34144,2642.106689453125,2024-12-22 16:15:00
34145,2637.465576171875,2024-12-22 16:30:00
34146,2622.250244140625,2024-12-22 16:45:00
34147,2441.411376953125,2024-12-22 17:00:00
34148,2446.6494140625,2024-12-22 17:15:00
34149,2449.55078125,2024-12-22 17:30:00
34150,2465.6015625,2024-12-22 17:45:00
34151,2053.508056640625,2024-12-22 18:00:00
34152,1875.8482666015625,2024-12-22 18:15:00
34153,1869.9307861328125,2024-12-22 18:30:00
34154,2249.699951171875,2024-12-22 18:45:00
34155,2449.942626953125,2024-12-22 19:00:00
34156,2450.044921875,2024-12-22 19:15:00
34157,2452.534912109375,2024-12-22 19:30:00
34158,2448.562255859375,2024-12-22 19:45:00
34159,2421.382568359375,2024-12-22 20:00:00
34160,2421.682373046875,2024-12-22 20:15:00
34161,2428.67578125,2024-12-22 20:30:00
34162,2437.228759765625,2024-12-22 20:45:00
34163,2427.139892578125,2024-12-22 21:00:00
34164,2440.669921875,2024-12-22 21:15:00
34165,2448.566162109375,2024-12-22 21:30:00
34166,2458.067138671875,2024-12-22 21:45:00
34167,2242.205810546875,2024-12-22 22:00:00
34168,1493.2386474609375,2024-12-22 22:15:00
34169,1751.7861328125,2024-12-22 22:30:00
34170,1742.1185302734375,2024-12-22 22:45:00
34171,2226.940673828125,2024-12-22 23:00:00
34172,2206.26513671875,2024-12-22 23:15:00
34173,2201.42236328125,2024-12-22 23:30:00
34174,2199.23876953125,2024-12-22 23:45:00
34271,1545.3397216796875,2024-12-23 00:00:00
34176,1560.7545166015625,2024-12-23 00:15:00
34177,1592.3834228515625,2024-12-23 00:30:00
34178,1625.3304443359375,2024-12-23 00:45:00
34179,1448.6595458984375,2024-12-23 01:00:00
34180,1479.2474365234375,2024-12-23 01:15:00
34181,1512.0291748046875,2024-12-23 01:30:00
34182,1550.9251708984375,2024-12-23 01:45:00
34183,1346.8165283203125,2024-12-23 02:00:00
34184,1364.6707763671875,2024-12-23 02:15:00
34185,1386.4967041015625,2024-12-23 02:30:00
34186,1429.1282958984375,2024-12-23 02:45:00
34187,1326.9061279296875,2024-12-23 03:00:00
34188,1344.9617919921875,2024-12-23 03:15:00
34189,1365.5946044921875,2024-12-23 03:30:00
34190,1388.4334716796875,2024-12-23 03:45:00
34191,1307.9537353515625,2024-12-23 04:00:00
34192,1326.2244873046875,2024-12-23 04:15:00
34193,1347.2938232421875,2024-12-23 04:30:00
34194,1370.3839111328125,2024-12-23 04:45:00
34195,1290.1890869140625,2024-12-23 05:00:00
34196,1308.9420166015625,2024-12-23 05:15:00
34197,1330.6314697265625,2024-12-23 05:30:00
34198,1354.4530029296875,2024-12-23 05:45:00
34199,1260.4818115234375,2024-12-23 06:00:00
34200,1279.9918212890625,2024-12-23 06:15:00
34201,1302.7886962890625,2024-12-23 06:30:00
34202,1327.7032470703125,2024-12-23 06:45:00
34203,1242.5753173828125,2024-12-23 07:00:00
34204,1264.2325439453125,2024-12-23 07:15:00
34205,1291.1749267578125,2024-12-23 07:30:00
34206,1337.0147705078125,2024-12-23 07:45:00
34207,2843.70068359375,2024-12-23 08:00:00
34208,2898.314453125,2024-12-23 08:15:00
34209,3291.777587890625,2024-12-23 08:30:00
34210,2986.289794921875,2024-12-23 08:45:00
34211,2946.840576171875,2024-12-23 09:00:00
34212,2812.3017578125,2024-12-23 09:15:00
34213,2820.25244140625,2024-12-23 09:30:00
34214,2826.7958984375,2024-12-23 09:45:00
34215,2119.90771484375,2024-12-23 10:00:00
34216,2006.45458984375,2024-12-23 10:15:00
34217,1997.498779296875,2024-12-23 10:30:00
34218,1984.182861328125,2024-12-23 10:45:00
34219,2139.76318359375,2024-12-23 11:00:00
34220,1794.0584716796875,2024-12-23 11:15:00
34221,1741.3447265625,2024-12-23 11:30:00
34222,1769.1016845703125,2024-12-23 11:45:00
34223,1839.771728515625,2024-12-23 12:00:00
34224,2011.301513671875,2024-12-23 12:15:00
34225,2123.84521484375,2024-12-23 12:30:00
34226,2114.638427734375,2024-12-23 12:45:00
34227,2204.726806640625,2024-12-23 13:00:00
34228,2205.153564453125,2024-12-23 13:15:00
34229,2210.290771484375,2024-12-23 13:30:00
34230,2215.5,2024-12-23 13:45:00
34231,2240.046630859375,2024-12-23 14:00:00
34232,2244.671630859375,2024-12-23 14:15:00
34233,2243.96533203125,2024-12-23 14:30:00
34234,2241.164306640625,2024-12-23 14:45:00
34235,2288.7802734375,2024-12-23 15:00:00
34236,2286.07421875,2024-12-23 15:15:00
34237,2285.2275390625,2024-12-23 15:30:00
34238,2285.320556640625,2024-12-23 15:45:00
34239,2610.94921875,2024-12-23 16:00:00
34240,2595.85498046875,2024-12-23 16:15:00
34241,2595.009521484375,2024-12-23 16:30:00
34242,2604.6484375,2024-12-23 16:45:00
34243,2292.9208984375,2024-12-23 17:00:00
34244,2296.329833984375,2024-12-23 17:15:00
34245,2296.462158203125,2024-12-23 17:30:00
34246,2299.706787109375,2024-12-23 17:45:00
34247,1967.1846923828125,2024-12-23 18:00:00
34248,1814.709228515625,2024-12-23 18:15:00
34249,1803.1983642578125,2024-12-23 18:30:00
34250,1945.0234375,2024-12-23 18:45:00
34251,2260.52392578125,2024-12-23 19:00:00
34252,2265.75732421875,2024-12-23 19:15:00
34253,2281.327392578125,2024-12-23 19:30:00
34254,2289.69482421875,2024-12-23 19:45:00
34255,2262.309814453125,2024-12-23 20:00:00
34256,2249.020263671875,2024-12-23 20:15:00
34257,2243.910400390625,2024-12-23 20:30:00
34258,2245.317138671875,2024-12-23 20:45:00
34259,2237.57177734375,2024-12-23 21:00:00
34260,2233.477294921875,2024-12-23 21:15:00
34261,2242.914794921875,2024-12-23 21:30:00
34262,2253.458251953125,2024-12-23 21:45:00
34263,1971.1248779296875,2024-12-23 22:00:00
34264,1466.0648193359375,2024-12-23 22:15:00
34265,1751.4541015625,2024-12-23 22:30:00
34266,1788.215576171875,2024-12-23 22:45:00
34267,1902.49365234375,2024-12-23 23:00:00
34268,1866.3643798828125,2024-12-23 23:15:00
34269,1898.8302001953125,2024-12-23 23:30:00
34270,1926.75341796875,2024-12-23 23:45:00
34367,1786.1324462890625,2024-12-24 00:00:00
34272,1785.4769287109375,2024-12-24 00:15:00
34273,1808.7755126953125,2024-12-24 00:30:00
34274,1838.9893798828125,2024-12-24 00:45:00
34275,1660.6300048828125,2024-12-24 01:00:00
34276,1681.7049560546875,2024-12-24 01:15:00
34277,1709.1014404296875,2024-12-24 01:30:00
34278,1736.4927978515625,2024-12-24 01:45:00
34279,1176.6505126953125,2024-12-24 02:00:00
34280,1193.4498291015625,2024-12-24 02:15:00
34281,1223.5015869140625,2024-12-24 02:30:00
34282,1253.3331298828125,2024-12-24 02:45:00
34283,1119.8028564453125,2024-12-24 03:00:00
34284,1122.5706787109375,2024-12-24 03:15:00
34285,1132.8177490234375,2024-12-24 03:30:00
34286,1168.5181884765625,2024-12-24 03:45:00
34287,1060.8245849609375,2024-12-24 04:00:00
34288,1062.3385009765625,2024-12-24 04:15:00
34289,1068.2086181640625,2024-12-24 04:30:00
34290,1081.3382568359375,2024-12-24 04:45:00
34291,989.0399169921876,2024-12-24 05:00:00
34292,994.2816162109376,2024-12-24 05:15:00
34293,1007.8892822265624,2024-12-24 05:30:00
34294,1032.4864501953125,2024-12-24 05:45:00
34295,939.2706298828124,2024-12-24 06:00:00
34296,946.8157958984376,2024-12-24 06:15:00
34297,966.0076904296876,2024-12-24 06:30:00
34298,993.2747802734376,2024-12-24 06:45:00
34299,930.7957763671876,2024-12-24 07:00:00
34300,940.4801025390624,2024-12-24 07:15:00
34301,957.3179931640624,2024-12-24 07:30:00
34302,1008.7952880859376,2024-12-24 07:45:00
34303,1530.986328125,2024-12-24 08:00:00
34304,6025.60888671875,2024-12-24 08:15:00
34305,9910.0302734375,2024-12-24 08:30:00
34306,10024.2412109375,2024-12-24 08:45:00
34307,10081.3798828125,2024-12-24 09:00:00
34308,9876.94921875,2024-12-24 09:15:00
34309,9790.7236328125,2024-12-24 09:30:00
34310,9786.203125,2024-12-24 09:45:00
34311,9901.8740234375,2024-12-24 10:00:00
34312,9959.5390625,2024-12-24 10:15:00
34313,9997.912109375,2024-12-24 10:30:00
34314,9981.455078125,2024-12-24 10:45:00
34315,9360.2412109375,2024-12-24 11:00:00
34316,9405.4111328125,2024-12-24 11:15:00
34317,9425.2001953125,2024-12-24 11:30:00
34318,9406.7958984375,2024-12-24 11:45:00
34319,9714.046875,2024-12-24 12:00:00
34320,2571.251953125,2024-12-24 12:15:00
34321,2565.139892578125,2024-12-24 12:30:00
34322,2543.018310546875,2024-12-24 12:45:00
34323,5836.2734375,2024-12-24 13:00:00
34324,8846.4228515625,2024-12-24 13:15:00
34325,9255.62890625,2024-12-24 13:30:00
34326,9199.6328125,2024-12-24 13:45:00
34327,9922.8212890625,2024-12-24 14:00:00
34328,9949.669921875,2024-12-24 14:15:00
34329,10132.0322265625,2024-12-24 14:30:00
34330,10165.37109375,2024-12-24 14:45:00
34331,10283.8896484375,2024-12-24 15:00:00
34332,10285.50390625,2024-12-24 15:15:00
34333,10323.0078125,2024-12-24 15:30:00
34334,10328.0537109375,2024-12-24 15:45:00
34335,10446.283203125,2024-12-24 16:00:00
34336,10448.337890625,2024-12-24 16:15:00
34337,10457.94921875,2024-12-24 16:30:00
34338,10463.771484375,2024-12-24 16:45:00
34339,9442.6962890625,2024-12-24 17:00:00
34340,9515.87109375,2024-12-24 17:15:00
34341,9514.4384765625,2024-12-24 17:30:00
34342,9195.2646484375,2024-12-24 17:45:00
34343,8944.16015625,2024-12-24 18:00:00
34344,8958.4150390625,2024-12-24 18:15:00
34345,8925.404296875,2024-12-24 18:30:00
34346,8921.1728515625,2024-12-24 18:45:00
34347,9144.7021484375,2024-12-24 19:00:00
34348,9194.4951171875,2024-12-24 19:15:00
34349,9210.060546875,2024-12-24 19:30:00
34350,9233.494140625,2024-12-24 19:45:00
34351,9259.564453125,2024-12-24 20:00:00
34352,9217.5849609375,2024-12-24 20:15:00
34353,9267.9130859375,2024-12-24 20:30:00
34354,9261.1220703125,2024-12-24 20:45:00
34355,5293.1962890625,2024-12-24 21:00:00
34356,2937.7548828125,2024-12-24 21:15:00
34357,2773.63720703125,2024-12-24 21:30:00
34358,2760.284912109375,2024-12-24 21:45:00
34359,2816.79345703125,2024-12-24 22:00:00
34360,2881.9150390625,2024-12-24 22:15:00
34361,2969.734375,2024-12-24 22:30:00
34362,2984.0244140625,2024-12-24 22:45:00
34363,3116.820556640625,2024-12-24 23:00:00
34364,2040.548095703125,2024-12-24 23:15:00
34365,2191.849365234375,2024-12-24 23:30:00
34366,2167.5888671875,2024-12-24 23:45:00
34463,2111.597900390625,2024-12-25 00:00:00
34368,2037.2823486328125,2024-12-25 00:15:00
34369,2048.21533203125,2024-12-25 00:30:00
34370,2075.367919921875,2024-12-25 00:45:00
34371,1896.2332763671875,2024-12-25 01:00:00
34372,1869.277587890625,2024-12-25 01:15:00
34373,1900.1553955078125,2024-12-25 01:30:00
34374,1927.2205810546875,2024-12-25 01:45:00
34375,1134.1497802734375,2024-12-25 02:00:00
34376,1128.6961669921875,2024-12-25 02:15:00
34377,1151.8338623046875,2024-12-25 02:30:00
34378,1170.7117919921875,2024-12-25 02:45:00
34379,1106.7059326171875,2024-12-25 03:00:00
34380,1086.8143310546875,2024-12-25 03:15:00
34381,1082.8582763671875,2024-12-25 03:30:00
34382,1100.4427490234375,2024-12-25 03:45:00
34383,1081.3956298828125,2024-12-25 04:00:00
34384,1061.9854736328125,2024-12-25 04:15:00
34385,1045.4984130859375,2024-12-25 04:30:00
34386,1033.9727783203125,2024-12-25 04:45:00
34387,1034.2188720703125,2024-12-25 05:00:00
34388,1012.4456787109376,2024-12-25 05:15:00
34389,991.3460693359376,2024-12-25 05:30:00
34390,975.8380126953124,2024-12-25 05:45:00
34391,978.6710205078124,2024-12-25 06:00:00
34392,954.7589111328124,2024-12-25 06:15:00
34393,933.4405517578124,2024-12-25 06:30:00
34394,915.5574951171876,2024-12-25 06:45:00
34395,932.0504150390624,2024-12-25 07:00:00
34396,910.4967041015624,2024-12-25 07:15:00
34397,893.5987548828125,2024-12-25 07:30:00
34398,911.9637451171876,2024-12-25 07:45:00
34399,1193.4688720703125,2024-12-25 08:00:00
34400,6387.87890625,2024-12-25 08:15:00
34401,9861.95703125,2024-12-25 08:30:00
34402,9979.2177734375,2024-12-25 08:45:00
34403,10138.0849609375,2024-12-25 09:00:00
34404,2416.5166015625,2024-12-25 09:15:00
34405,2310.2548828125,2024-12-25 09:30:00
34406,2218.7421875,2024-12-25 09:45:00
34407,2491.1162109375,2024-12-25 10:00:00
34408,2095.850341796875,2024-12-25 10:15:00
34409,2074.630615234375,2024-12-25 10:30:00
34410,2111.15771484375,2024-12-25 10:45:00
34411,2367.59521484375,2024-12-25 11:00:00
34412,1885.9517822265625,2024-12-25 11:15:00
34413,1817.820556640625,2024-12-25 11:30:00
34414,1822.343017578125,2024-12-25 11:45:00
34415,1859.4339599609373,2024-12-25 12:00:00
34416,2235.63232421875,2024-12-25 12:15:00
34417,2357.937255859375,2024-12-25 12:30:00
